timestamp,theta,delta,attention,meditation,low_alpha,high_alpha,low_beta,high_beta,low_gamma,mid_gamma,poor_signal,blink_strength,IBI,BPM,SDNN_over_RMSSD,CVNN,SDNN,RMSSD,pNN10,pNN20,pNN30,pNN40,pNN50,LF,HF,LF_over_HF,stimu_num,event
2023-07-12_17:49:12.671921,10157,10333,80,48,6780,4729,5668,10683,17821,3534,0,0,872,69,1.044972505,0.132795492,105.6875058,101.1390303,0.766666667,0.7,0.666666667,0.633333333,0.6,47.92181921,130.7757119,0.366442809,14,
2023-07-12_17:49:13.693781,16061,18479,87,54,9018,5660,4516,17381,7962,4740,0,0,860,69,1.048842609,0.13277378,106.1039532,101.1628936,0.766666667,0.666666667,0.633333333,0.6,0.566666667,48.47332775,130.4262491,0.371653161,14,
2023-07-12_17:49:14.716962,29332,263345,64,57,4210,5376,3628,3607,2257,1081,0,0,800,69,1.046858206,0.132323872,105.9032053,101.1628936,0.8,0.7,0.666666667,0.633333333,0.6,50.06657696,137.4149852,0.364345831,14,
2023-07-12_17:49:15.739308,5477,19238,80,50,5375,3463,1129,17013,4484,4772,0,0,900,69,1.043778254,0.133693834,107.3383229,102.8363279,0.8,0.7,0.666666667,0.633333333,0.6,50.87418683,142.5856187,0.356797462,14,
2023-07-12_17:49:16.764528,21956,24329,70,54,36522,5887,17925,13633,6766,2858,0,0,816,68,1.056483626,0.13466068,108.814807,102.9971543,0.8,0.733333333,0.666666667,0.633333333,0.6,51.75117586,147.3934531,0.351109054,14,
2023-07-12_17:49:17.787303,40468,123290,64,54,12932,16728,8900,20396,6669,3927,0,0,620,76,1.087577496,0.148820204,118.2426131,108.7210921,0.766666667,0.7,0.633333333,0.633333333,0.6,52.12178168,147.7016038,0.352885685,14,
2023-07-12_17:49:18.807425,10432,8771,84,57,3717,9607,6343,20205,6752,1213,0,0,886,75,1.000017451,0.148820204,118.2426131,118.2405497,0.766666667,0.7,0.633333333,0.633333333,0.633333333,51.68774337,142.7407697,0.362109182,14,
2023-07-12_17:49:19.827166,18148,3517,78,54,7268,8454,16521,24662,5392,1676,0,0,826,76,0.996748353,0.148802777,118.3775692,118.7637469,0.766666667,0.7,0.633333333,0.633333333,0.633333333,50.5500611,134.1958808,0.37668862,14,
2023-07-12_17:49:20.847451,11972,15648,80,53,7455,7702,4501,6430,3783,612,0,0,910,75,1.026086099,0.150294763,120.1456339,117.0911817,0.8,0.733333333,0.666666667,0.666666667,0.666666667,51.08132953,135.2212883,0.377761003,14,
2023-07-12_17:49:21.867193,8508,25566,70,63,9971,4678,873,2238,1944,939,0,0,982,74,1.038371463,0.152748313,122.3717651,117.8496997,0.8,0.733333333,0.666666667,0.666666667,0.666666667,51.62621495,136.2269362,0.37897215,14,
2023-07-12_17:49:22.887979,13805,4320,61,54,1254,3726,11368,5678,9104,2953,0,0,866,74,1.045225537,0.151157246,120.7947939,115.5681617,0.833333333,0.766666667,0.7,0.7,0.7,52.85645298,141.5209974,0.373488415,14,
2023-07-12_17:49:23.908102,9908,113857,51,56,2435,2788,2592,3494,1976,1013,0,0,930,74,1.214168144,0.151382612,121.4996845,100.0682526,0.833333333,0.766666667,0.7,0.666666667,0.666666667,55.41944554,153.0225212,0.362165289,14,
2023-07-12_17:49:24.928204,15826,20403,51,57,5191,11934,2157,7888,4798,6454,0,0,892,73,1.168073641,0.144318917,117.1773395,100.3167398,0.833333333,0.766666667,0.7,0.633333333,0.633333333,56.36725246,154.4083595,0.365053114,14,
2023-07-12_17:49:25.947883,11705,18743,66,47,3546,5232,2028,11350,6561,4220,0,0,852,71,1.106452694,0.135742226,111.2995757,100.5913549,0.866666667,0.8,0.733333333,0.666666667,0.633333333,56.59781114,150.0010658,0.37731606,14,
2023-07-12_17:49:26.967502,6799,92834,64,54,3328,1169,1976,2778,1872,733,0,0,942,67,1.065080646,0.128055014,106.4051795,99.90340162,0.9,0.833333333,0.766666667,0.7,0.666666667,56.58817061,145.852467,0.387982266,14,
2023-07-12_17:49:27.988022,16159,109230,67,48,1017,2580,3625,6150,3040,3929,0,0,954,66,1.106353774,0.127151227,106.637496,96.38643487,0.9,0.8,0.733333333,0.666666667,0.633333333,56.78875363,143.5421379,0.395624271,14,
2023-07-12_17:49:29.013390,57945,146720,67,37,6417,10607,9255,17917,8624,2778,0,0,884,66,0.981205913,0.112430599,95.43109207,97.25898593,0.9,0.8,0.733333333,0.666666667,0.633333333,56.27213998,139.2477805,0.404115166,14,
2023-07-12_17:49:30.037509,5419,21388,74,37,6430,5123,4148,19363,12273,2239,0,0,834,66,0.892602973,0.09501242,81.45098049,91.25107463,0.933333333,0.833333333,0.766666667,0.7,0.666666667,56.45336778,142.6765951,0.39567364,14,
2023-07-12_17:49:31.063875,15140,22485,74,44,16588,8706,6434,8318,6597,1970,0,0,922,67,0.904916984,0.093379633,80.54304577,89.00600522,0.933333333,0.833333333,0.766666667,0.666666667,0.633333333,58.93661501,153.7738648,0.383268087,14,
2023-07-12_17:49:32.089956,7353,9954,74,56,5161,13002,10916,9675,12297,2238,0,0,796,67,0.882174177,0.094178449,81.14415157,91.98200724,0.933333333,0.833333333,0.766666667,0.666666667,0.633333333,61.34034507,157.8383377,0.388627668,14,
2023-07-12_17:49:33.117112,10873,21176,81,64,3331,13711,5628,17006,7693,2139,0,0,868,68,0.878916863,0.093255605,80.53554081,91.63044216,0.933333333,0.866666667,0.8,0.7,0.666666667,62.24467396,154.3026109,0.403393524,14,
2023-07-12_17:49:34.142132,23465,26323,69,64,10472,6275,15319,11299,11733,5355,0,0,972,67,0.888916829,0.095497649,82.72643001,93.0643085,0.933333333,0.866666667,0.8,0.7,0.666666667,62.86607952,152.5114985,0.412205507,14,
2023-07-12_17:49:35.166352,198152,626517,54,50,16482,16444,8500,9727,9209,2958,0,0,588,80,1.007350739,0.137241301,114.7245784,113.8874217,0.866666667,0.8,0.766666667,0.666666667,0.633333333,63.15012575,159.7062208,0.395414314,14,
2023-07-12_17:49:36.186753,13099,5254,54,44,2555,11295,20062,9404,5521,3318,0,0,580,90,1.147336919,0.160008963,130.6526523,113.8747043,0.833333333,0.766666667,0.733333333,0.633333333,0.6,64.59367905,159.6111824,0.404693945,14,
2023-07-12_17:49:37.207662,14314,38982,41,48,15101,1466,2184,4797,2814,674,0,0,590,104,1.269962766,0.177378148,141.9971205,111.8120344,0.8,0.733333333,0.7,0.6,0.566666667,65.6893785,158.6206016,0.414128921,14,
2023-07-12_17:49:38.232072,13429,41210,38,51,6629,5216,7008,5400,1788,538,0,0,636,107,1.282577972,0.181538467,143.7300556,112.0634057,0.8,0.733333333,0.7,0.6,0.533333333,63.61087594,142.6284668,0.445990042,14,
2023-07-12_17:49:39.256088,21242,16962,54,56,8709,1955,4129,8934,8254,16281,0,0,814,110,1.263385778,0.180205282,142.3021043,112.6355123,0.8,0.733333333,0.733333333,0.633333333,0.533333333,64.66005686,157.1788604,0.411378838,14,
2023-07-12_17:49:40.275316,12012,11990,63,56,2340,9097,2278,22461,8115,2407,0,0,928,103,1.22848292,0.17600648,140.79345,114.6075763,0.8,0.733333333,0.733333333,0.633333333,0.533333333,66.21832593,160.7826678,0.411849902,14,
2023-07-12_17:49:41.298934,8134,41111,80,48,10270,1724,7245,13155,7477,11861,0,0,954,94,1.345731912,0.171777335,139.3228704,103.5294394,0.833333333,0.766666667,0.733333333,0.633333333,0.533333333,67.37477084,161.9807399,0.415943098,14,
2023-07-12_17:49:42.321652,22941,27477,81,50,4528,17647,13991,16911,8209,3034,0,0,940,85,1.365780625,0.172995316,140.6221256,102.9609903,0.833333333,0.733333333,0.7,0.6,0.5,69.02291425,162.9476083,0.423589613,14,
2023-07-12_17:49:43.346862,17041,12595,69,48,1839,4729,3509,5022,4934,1488,0,0,898,81,1.385681353,0.173486596,141.4378387,102.0709692,0.833333333,0.733333333,0.7,0.6,0.466666667,70.81239312,161.4583405,0.438579964,14,
2023-07-12_17:49:44.374240,10924,6975,70,53,14983,4121,4275,11803,5305,5047,0,0,984,75,1.402676851,0.175724435,143.6957279,102.4439292,0.833333333,0.733333333,0.7,0.6,0.466666667,71.91866874,160.0720962,0.449289229,14,
2023-07-12_17:49:45.404719,12576,51279,64,54,5509,3176,2054,5724,2343,1045,0,0,972,71,1.430700857,0.175343052,143.3254106,100.1784614,0.833333333,0.7,0.666666667,0.566666667,0.433333333,72.89034841,158.1856633,0.460789852,14,
2023-07-12_17:49:46.430703,4786,239141,70,51,2682,1134,1367,7717,3525,535,0,0,908,67,1.42987666,0.175863278,143.9968518,100.7057852,0.833333333,0.7,0.666666667,0.566666667,0.433333333,73.49749152,153.4268102,0.479039429,14,
2023-07-12_17:49:47.458302,12911,21788,78,60,15981,10880,9035,17334,4138,2803,0,0,898,65,1.45944351,0.176236855,144.6787092,99.13279147,0.833333333,0.666666667,0.633333333,0.566666667,0.433333333,73.25763633,147.9930585,0.495007246,14,
2023-07-12_17:49:48.482734,8961,20341,81,56,5504,3836,1486,11092,10380,6313,0,0,854,65,1.45029191,0.175379142,143.5887492,99.00679183,0.8,0.633333333,0.6,0.566666667,0.4,71.79686551,148.3627147,0.483927958,14,
2023-07-12_17:49:49.507508,14440,225863,80,56,7310,2995,3405,5895,2932,1936,0,0,778,66,1.45669235,0.175961723,143.6316895,98.601252,0.8,0.633333333,0.6,0.566666667,0.433333333,72.55015305,161.7571901,0.448512694,14,
2023-07-12_17:49:50.529933,18006,39024,69,60,3537,11523,4338,11212,9446,2876,0,0,926,66,1.39924934,0.175538813,143.1928614,102.3354861,0.8,0.633333333,0.6,0.566666667,0.433333333,74.24997652,164.4335606,0.451550013,14,
2023-07-12_17:49:51.554945,31459,4582,70,50,5566,7301,3104,20516,6204,3169,0,0,926,66,1.39924934,0.175538813,143.1928614,102.3354861,0.8,0.633333333,0.6,0.566666667,0.433333333,74.24997652,164.4335606,0.451550013,14,
2023-07-12_17:49:52.581848,21173,20809,63,48,7460,5634,4957,8654,3439,5519,0,0,926,60,1.402643291,0.174739232,142.3775263,101.5065821,0.766666667,0.633333333,0.6,0.566666667,0.433333333,79.08350414,159.912195,0.494543297,14,
2023-07-12_17:49:53.609926,28661,111777,57,40,4753,2215,1526,4169,1307,347,0,0,752,61,1.427473212,0.181070094,148.5981905,104.0987595,0.766666667,0.633333333,0.6,0.566666667,0.433333333,79.46924592,163.4956296,0.486063427,14,
2023-07-12_17:49:54.633788,12963,13473,61,38,2914,9259,9833,11172,7200,1586,0,0,900,61,1.230645319,0.182469196,149.3449549,121.3549936,0.766666667,0.633333333,0.6,0.566666667,0.433333333,79.20409415,147.8581426,0.535676242,14,
2023-07-12_17:49:55.659560,7838,10084,67,43,14527,4497,11750,26372,5214,5011,0,0,778,62,1.22304639,0.182200304,148.2503138,121.2139744,0.766666667,0.633333333,0.6,0.6,0.466666667,76.88576499,155.224475,0.495319859,14,
2023-07-12_17:49:56.688397,19058,24307,54,44,4093,5027,3736,1629,1331,1192,0,0,880,62,1.219169334,0.182105198,148.6828242,121.9542028,0.766666667,0.633333333,0.6,0.6,0.466666667,77.70406165,161.7174752,0.480492671,14,
2023-07-12_17:49:57.712000,40801,195721,54,50,14685,4899,6747,7035,13777,7662,0,0,958,62,1.241622199,0.183763571,150.5881211,121.2833673,0.766666667,0.633333333,0.6,0.6,0.466666667,79.04006779,164.0476703,0.481811584,14,
2023-07-12_17:49:58.737263,6415,12895,61,48,4508,4969,10259,16225,2869,3493,0,0,952,61,1.528379979,0.183139111,149.9543042,98.11323507,0.733333333,0.6,0.566666667,0.566666667,0.433333333,80.74195936,165.5263284,0.487789225,14,
2023-07-12_17:49:59.758797,5571,5104,57,53,16536,8976,14321,21524,5322,3879,0,0,846,61,1.436426063,0.173725702,143.7406461,100.0682526,0.733333333,0.6,0.566666667,0.566666667,0.433333333,84.25939696,164.8217255,0.511215355,14,
2023-07-12_17:50:00.783342,17650,77935,74,61,31842,7262,7771,16469,8061,6423,0,0,882,67,1.28658482,0.152344819,128.9040298,100.1908524,0.8,0.633333333,0.566666667,0.566666667,0.433333333,86.74028065,153.1686053,0.566305872,14,
2023-07-12_17:50:01.807737,14942,6397,91,56,3328,5066,4907,23910,11186,9945,0,0,860,69,1.18731882,0.139172383,119.0573345,100.2741071,0.833333333,0.666666667,0.566666667,0.566666667,0.433333333,85.73776182,150.3054956,0.570423334,14,
2023-07-12_17:50:02.830143,27986,42438,80,57,7249,6278,2152,11908,11414,1867,0,0,762,69,1.070566328,0.126617866,109.0855118,101.8951456,0.866666667,0.7,0.6,0.6,0.466666667,82.86983751,159.8656924,0.518371617,14,
2023-07-12_17:50:03.850431,14745,4675,77,47,1231,2987,2318,8727,6899,6119,0,0,900,69,0.92200857,0.111110693,96.87370931,105.0681224,0.866666667,0.733333333,0.633333333,0.633333333,0.5,83.97193774,163.6670006,0.513065782,14,
2023-07-12_17:50:04.870718,9229,57926,66,40,2021,4936,3259,1637,1407,1142,0,0,920,68,0.780708007,0.092661091,81.80738896,104.7861533,0.9,0.766666667,0.633333333,0.633333333,0.5,86.09326517,165.6862538,0.519616222,14,
2023-07-12_17:50:05.891125,62934,29653,54,41,13646,10515,17416,18992,6431,3487,0,0,782,69,0.718969809,0.079196563,70.38462585,97.89649707,0.9,0.766666667,0.6,0.6,0.5,92.48648901,158.7769245,0.582493264,14,
2023-07-12_17:50:06.912741,32025,267655,44,34,4060,1533,1882,3789,2289,636,0,0,942,69,0.695365348,0.077939851,69.60028736,100.0916821,0.9,0.766666667,0.6,0.6,0.533333333,93.27601205,156.2328201,0.597032122,14,
2023-07-12_17:50:07.936929,13694,6674,48,38,8015,3497,6274,16593,2003,6146,0,0,914,68,0.693342614,0.077768217,69.41072604,100.110284,0.9,0.766666667,0.566666667,0.566666667,0.5,93.28587504,153.4886485,0.607770516,14,
2023-07-12_17:50:08.958794,6496,14031,61,43,19312,6704,7729,14572,4753,3561,0,0,890,68,0.683457665,0.076893368,68.46585524,100.1757077,0.9,0.766666667,0.566666667,0.566666667,0.5,92.42272727,153.4874429,0.602151717,14,
2023-07-12_17:50:09.990437,17442,5762,75,37,1034,3732,7268,22005,4587,2366,0,0,836,69,0.682445154,0.077231963,68.49960259,100.3737842,0.9,0.8,0.6,0.6,0.533333333,90.07663056,159.9137852,0.563282462,15,100
2023-07-12_17:50:11.009647,69002,1776600,81,60,228813,38745,30009,79698,12438,6351,0,0,882,68,0.688435448,0.077249148,68.47364456,99.46269444,0.9,0.8,0.6,0.6,0.533333333,90.54589068,163.8062813,0.552762018,15,
2023-07-12_17:50:12.034981,7240,90879,81,63,4092,4449,3988,10202,2595,547,0,0,770,69,0.685732359,0.07883006,68.82389766,100.3655388,0.9,0.8,0.6,0.6,0.533333333,98.47969578,159.7674392,0.61639403,15,
2023-07-12_17:50:13.056626,20349,8335,84,47,3920,3474,11223,17600,8681,8211,0,0,932,69,0.662107358,0.07937445,69.36268609,104.7604822,0.9,0.8,0.6,0.6,0.533333333,99.21647989,157.8498765,0.62854962,15,
2023-07-12_17:50:14.076966,4906,76150,77,54,1775,1255,2604,3458,4145,993,0,0,910,69,0.663265591,0.079535334,69.53509106,104.8374768,0.9,0.833333333,0.6,0.6,0.533333333,98.86820406,155.634765,0.635257836,15,
2023-07-12_17:50:15.097808,4455,6380,78,56,32866,13934,7992,12471,14228,2583,0,0,896,68,0.6647859,0.079471773,69.46362757,104.4902239,0.933333333,0.833333333,0.6,0.6,0.533333333,98.08167384,156.019445,0.628650319,15,
2023-07-12_17:50:16.117661,16595,23443,75,56,6761,10699,13424,14982,8755,4224,0,0,546,72,0.774433775,0.103486924,89.67486951,115.7941098,0.933333333,0.833333333,0.6,0.566666667,0.533333333,101.1913781,163.6910105,0.61818531,15,
2023-07-12_17:50:17.137668,37707,16652,64,75,57672,8045,12142,20305,7909,2831,0,0,546,83,1.046774551,0.14072587,118.3786017,113.0889183,0.9,0.8,0.566666667,0.533333333,0.5,99.30680288,157.2366631,0.631575365,15,
2023-07-12_17:50:18.159572,28377,18453,56,83,27115,1939,4376,11238,13109,3405,0,0,728,85,1.092453115,0.135874002,112.793538,103.247944,0.9,0.8,0.566666667,0.533333333,0.5,96.92003762,163.958839,0.591124201,15,
2023-07-12_17:50:19.183163,22075,53783,41,69,8651,1630,508,1158,2617,1210,0,0,540,95,1.110047648,0.163706074,133.431364,120.2032761,0.866666667,0.766666667,0.533333333,0.5,0.466666667,102.5696399,164.1994265,0.624665032,15,
2023-07-12_17:50:20.207016,12557,13745,34,78,11921,8587,3242,6483,3292,3195,0,0,888,95,0.984280158,0.163821086,133.5687921,135.7020062,0.866666667,0.766666667,0.533333333,0.5,0.466666667,105.2368532,162.9691488,0.645747088,15,
2023-07-12_17:50:21.231313,11418,18252,43,60,1916,1258,4180,8594,3793,2673,0,0,900,95,0.971877803,0.162157736,131.8991029,135.7157272,0.866666667,0.733333333,0.5,0.466666667,0.433333333,106.5072172,161.2424358,0.66054086,15,
2023-07-12_17:50:22.252822,14863,96069,40,48,1985,1683,1260,2272,2570,1293,0,0,916,94,0.97377937,0.161033974,130.7917938,134.3135806,0.9,0.733333333,0.5,0.466666667,0.433333333,106.8952295,160.0952457,0.667697714,15,
2023-07-12_17:50:23.274630,14172,84751,48,51,4971,7657,1004,3013,2234,958,0,0,810,91,0.962468894,0.161086608,130.641239,135.7355441,0.9,0.733333333,0.5,0.466666667,0.433333333,104.3657256,159.671695,0.653626967,15,
2023-07-12_17:50:24.297821,4019,18167,54,56,5930,9844,2110,10548,7803,3290,0,0,898,83,0.961273394,0.161668087,131.3391538,136.6303849,0.9,0.766666667,0.533333333,0.5,0.466666667,103.4181706,161.1531719,0.64173835,15,
2023-07-12_17:50:25.318422,6540,10334,66,67,12486,1948,3977,10474,10407,3688,0,0,938,74,0.987619485,0.163901349,133.7762809,135.4532621,0.9,0.766666667,0.533333333,0.5,0.466666667,103.7248193,163.2174305,0.635500871,15,
2023-07-12_17:50:26.338402,5671,2408,74,66,7345,3332,7104,3692,3633,1966,0,0,804,75,0.98600547,0.163186201,133.4210378,135.3147034,0.9,0.766666667,0.533333333,0.5,0.466666667,107.5393045,163.6100141,0.657290479,15,
2023-07-12_17:50:27.359908,14078,29224,78,69,10446,5070,14699,20659,8505,5536,0,0,924,72,0.977361425,0.163713932,133.9834816,137.0869344,0.9,0.766666667,0.533333333,0.5,0.466666667,109.4076252,163.7613375,0.668091913,16,100
2023-07-12_17:50:28.386713,42714,187290,69,61,5642,24445,13007,15874,30229,10323,0,0,952,67,0.984136467,0.164634215,134.9122513,137.0869344,0.9,0.766666667,0.533333333,0.5,0.466666667,110.9251581,163.8505923,0.676989668,16,
2023-07-12_17:50:29.402738,8287,6856,63,67,22551,9661,6724,9019,14171,6834,0,0,868,67,0.986070959,0.164353149,134.5504449,136.4510775,0.9,0.766666667,0.566666667,0.533333333,0.5,112.572755,163.5868753,0.688152731,16,
2023-07-12_17:50:30.427756,5998,14553,75,69,6450,8577,1724,15759,8870,2928,0,0,814,67,1.006201262,0.163934134,134.382274,133.5540702,0.9,0.766666667,0.566666667,0.533333333,0.5,111.649311,162.4792123,0.687160588,16,
2023-07-12_17:50:31.451179,14663,20015,77,63,3367,2266,5576,15736,4299,4410,0,0,914,67,0.991544466,0.162603197,132.9552138,134.089008,0.9,0.766666667,0.6,0.533333333,0.5,109.1868058,162.378963,0.672419652,16,
2023-07-12_17:50:32.474573,11519,110937,83,47,537,1115,1055,6624,1618,1156,0,0,864,67,0.989029368,0.162298057,132.5650532,134.0355074,0.9,0.766666667,0.633333333,0.566666667,0.533333333,108.9334126,162.2994717,0.671187722,16,
2023-07-12_17:50:33.496002,28026,12335,88,27,7545,3627,10431,16105,10440,1660,0,0,858,68,0.992242533,0.162354218,132.7299849,133.7676833,0.866666667,0.733333333,0.6,0.533333333,0.5,111.2815136,162.6405356,0.68421758,16,
2023-07-12_17:50:34.521232,13127,1389,80,27,15231,7818,10522,11544,4488,3529,0,0,890,68,1.001202566,0.162469066,132.8672019,132.7076122,0.866666667,0.733333333,0.6,0.5,0.5,113.6877692,163.9033656,0.693626813,16,
2023-07-12_17:50:35.547209,66025,42438,66,30,16162,4541,7112,13362,9306,1413,0,0,910,67,1.007633843,0.162713356,133.7395313,132.7263194,0.866666667,0.733333333,0.566666667,0.466666667,0.466666667,115.5045452,165.2994286,0.698759495,16,
2023-07-12_17:50:36.571990,38627,62998,57,51,19507,12384,4866,13057,11370,2024,0,0,920,67,1.040380926,0.162656693,134.5062411,129.28557,0.866666667,0.733333333,0.566666667,0.466666667,0.466666667,116.5869708,166.1561158,0.701671258,16,
2023-07-12_17:50:37.597994,16570,17576,54,66,24995,7208,3560,13927,7152,1384,0,0,826,68,1.020629363,0.161628109,133.0845846,130.3946265,0.866666667,0.733333333,0.566666667,0.466666667,0.466666667,116.542381,165.729139,0.703209958,16,
2023-07-12_17:50:38.625179,11399,134416,47,56,1606,2619,6455,2199,437,1253,0,0,912,67,1.01547948,0.162923615,134.4554284,132.4058546,0.866666667,0.766666667,0.633333333,0.5,0.5,115.1570932,163.6510078,0.703674818,16,
2023-07-12_17:50:39.650227,3441,17834,60,63,4673,4476,4764,8827,9165,1781,0,0,810,67,1.115880177,0.1630942,134.3243835,120.3752753,0.866666667,0.766666667,0.633333333,0.533333333,0.533333333,113.0336851,161.6047524,0.699445303,16,
2023-07-12_17:50:40.674999,17122,16401,66,60,3584,10347,2591,13004,5932,2315,0,0,892,67,1.025989415,0.149063559,124.4879468,121.3345333,0.866666667,0.766666667,0.633333333,0.533333333,0.533333333,113.6781836,161.3958106,0.704344079,16,
2023-07-12_17:50:41.701557,17587,101650,61,53,6612,3837,1601,4128,1640,753,0,0,912,67,0.930500015,0.133306052,112.9546615,121.3913591,0.9,0.8,0.633333333,0.533333333,0.533333333,115.1640378,162.0099172,0.710845606,16,
2023-07-12_17:50:42.725955,1846,18890,78,63,5254,8417,4238,15100,8054,2185,0,0,850,67,0.837584154,0.114442273,98.13043474,117.1588959,0.933333333,0.833333333,0.666666667,0.566666667,0.566666667,117.9671818,166.5521625,0.708289704,16,
2023-07-12_17:50:43.751622,24753,32202,66,60,11273,3110,7254,8079,3585,3613,0,0,622,70,1.053160226,0.1223643,104.2054381,98.94547436,0.933333333,0.833333333,0.633333333,0.533333333,0.533333333,115.7546529,161.676446,0.715964853,16,
2023-07-12_17:50:44.774568,28410,1758,64,54,7667,4235,5879,11674,4856,3881,0,0,788,75,0.968458375,0.090963985,78.46553383,81.02107006,0.933333333,0.833333333,0.633333333,0.533333333,0.533333333,118.7972736,165.5637151,0.71753206,16,
2023-07-12_17:50:45.798468,10563,40627,78,48,3554,2303,2603,13343,4806,4242,0,0,836,76,0.962938112,0.091140296,78.45964285,81.4794241,0.933333333,0.833333333,0.633333333,0.533333333,0.5,116.3202839,161.0148373,0.722419659,16,
2023-07-12_17:50:46.821062,109359,114319,61,26,4089,5440,20798,16212,14063,4769,0,0,792,77,0.966062658,0.092219745,79.0569134,81.83414682,0.933333333,0.866666667,0.666666667,0.566666667,0.5,115.9941512,160.6961037,0.721823047,16,
2023-07-12_17:50:47.843847,2339,13258,74,26,1111,1646,842,3648,1991,850,0,0,644,79,1.035069826,0.102569426,86.99938697,84.05170822,0.933333333,0.9,0.7,0.6,0.533333333,120.6469168,169.5205418,0.711694969,16,
2023-07-12_17:50:48.865111,19226,36857,75,34,10340,6880,5200,13932,28014,8722,0,0,1114,77,0.823376199,0.115172315,98.85623681,120.0620529,0.933333333,0.9,0.7,0.6,0.533333333,119.7736862,168.689437,0.710024814,16,
2023-07-12_17:50:49.884182,9479,19566,67,48,17329,8330,2348,11769,12300,1195,0,0,838,77,0.763605128,0.114672329,98.014262,128.35726,0.933333333,0.9,0.733333333,0.6,0.533333333,121.2064659,167.9389851,0.721729179,16,
2023-07-12_17:50:50.908648,34215,17707,69,66,18440,8874,9055,12132,10551,3119,0,0,876,77,0.768189332,0.113624582,96.88389386,126.1198117,0.933333333,0.9,0.766666667,0.6,0.533333333,119.512944,162.8751772,0.733770155,16,
2023-07-12_17:50:51.932095,18190,42439,54,54,1435,1206,2844,2913,2016,884,0,0,908,74,0.780035908,0.113231344,96.94112761,124.2777756,0.933333333,0.9,0.766666667,0.566666667,0.5,118.184424,159.6474583,0.740283781,16,
2023-07-12_17:50:52.955687,24767,19161,57,44,3805,3726,3335,17102,6591,6758,0,0,732,71,0.767717582,0.116005181,98.5734695,128.3980879,0.933333333,0.9,0.766666667,0.566666667,0.5,117.7173507,162.5102229,0.724368896,16,
2023-07-12_17:50:53.982905,5059,6846,64,40,6776,6433,4836,12176,12979,2651,0,0,838,71,0.758494768,0.114963456,96.99083576,127.8727816,0.933333333,0.9,0.8,0.566666667,0.5,122.0202167,171.5147994,0.711426752,16,
2023-07-12_17:50:55.004721,22737,86814,57,35,3790,7155,5720,3350,3790,392,0,0,808,71,0.7618009,0.115070305,97.05796664,127.4059491,0.933333333,0.9,0.8,0.533333333,0.466666667,121.1376022,165.3980524,0.732400415,16,
2023-07-12_17:50:56.029420,20607,48762,67,44,9366,5696,10275,15319,8517,2560,0,0,500,80,0.9192439,0.156623246,127.961192,139.2026555,0.9,0.866666667,0.766666667,0.533333333,0.466666667,118.3423454,157.9224902,0.749369803,16,
2023-07-12_17:50:57.055539,68396,32632,61,50,20004,9115,15721,24489,8670,3822,0,0,794,81,0.854197194,0.156776853,127.7208762,149.5215358,0.9,0.866666667,0.766666667,0.533333333,0.466666667,117.6944588,161.2671425,0.729810531,17,100
2023-07-12_17:50:58.084946,36557,135955,51,51,37303,4656,12568,13479,4921,6046,0,0,878,80,0.850686934,0.156571556,127.4805606,149.8560229,0.933333333,0.9,0.766666667,0.566666667,0.5,120.8952808,172.7362927,0.699883498,17,
2023-07-12_17:50:59.107684,16171,27683,69,44,5045,1966,7245,20441,15981,4312,0,0,758,82,0.835618576,0.156451123,126.5898188,151.4923465,0.933333333,0.9,0.8,0.6,0.533333333,122.2981231,169.6348321,0.720949357,17,
2023-07-12_17:51:00.133055,17211,86172,60,47,4007,4460,1381,3655,3874,578,0,0,720,82,0.835319286,0.156816202,125.8397747,150.6487122,0.933333333,0.933333333,0.833333333,0.6,0.533333333,118.4363479,156.584172,0.756374967,17,
2023-07-12_17:51:01.156730,9702,10794,78,40,4475,2532,3997,36734,10976,4566,0,0,788,83,0.823979897,0.154432294,122.8045602,149.0382964,0.933333333,0.9,0.8,0.566666667,0.5,120.6294762,173.4788519,0.695355514,17,
2023-07-12_17:51:02.180185,12883,72040,93,30,5838,3539,5956,18693,8516,7896,0,0,786,83,0.817678355,0.152816212,120.8776241,147.8302848,0.9,0.866666667,0.766666667,0.566666667,0.5,122.5176898,170.7702325,0.717441723,17,
2023-07-12_17:51:03.209552,73127,27029,80,37,3805,23384,8830,19078,6431,3291,0,0,708,81,0.823839425,0.154554225,121.7269075,147.755623,0.9,0.866666667,0.766666667,0.566666667,0.5,118.9176298,156.3690481,0.760493405,17,
2023-07-12_17:51:04.227666,9467,41643,87,34,4368,2017,4809,5553,2602,2575,0,0,858,76,0.798461631,0.151765898,118.6505794,148.5989743,0.9,0.866666667,0.8,0.6,0.533333333,118.8226461,170.6141559,0.696440723,17,
2023-07-12_17:51:05.258355,13540,55329,63,40,2578,1615,1766,2544,5390,1762,0,0,782,76,0.790645997,0.151338815,117.9736505,149.2117218,0.9,0.866666667,0.8,0.6,0.533333333,121.9322507,174.367231,0.699284206,17,
2023-07-12_17:51:06.285848,12953,18037,57,47,18943,8261,17004,10596,9417,4782,0,0,740,78,0.815768372,0.151720358,117.8260299,144.4356437,0.9,0.866666667,0.833333333,0.633333333,0.533333333,121.8388371,162.8655656,0.74809452,17,
